order_id,customer_id,order status,payment_method
6457,3290,Delivered,Cash on Delivery
6458,4477,Canceled,UPI
6459,4304,Canceled,Net Banking
6460,1439,Canceled,UPI
6461,131,Delivered,Net Banking
6462,3779,In Transit,Net Banking
6463,3717,Canceled,UPI
6464,1300,Delivered,UPI
6465,237,Delivered,Loyalty Points
6466,1221,In Transit,UPI
6467,1702,Delivered,Loyalty Points
6468,3228,Canceled,UPI
6469,2549,Delivered,Cash on Delivery
6470,1232,Delivered,UPI
6471,2716,Delivered,Net Banking
6472,4022,Delivered,UPI
6473,348,Canceled,Loyalty Points
6474,4762,Delivered,Cash on Delivery
6475,4271,Delivered,Loyalty Points
6476,741,Canceled,Loyalty Points
6477,12,Canceled,Net Banking
6478,599,In Transit,UPI
6479,1791,Delivered,Cash on Delivery
6480,2194,In Transit,Net Banking
6481,2240,Delivered,Net Banking
6482,4182,Canceled,Cash on Delivery
6483,4955,Canceled,UPI
6484,10,Canceled,UPI
6485,1813,Delivered,Cash on Delivery
6486,266,Canceled,Cash on Delivery
6487,3309,In Transit,Cash on Delivery
6488,1312,Delivered,Cash on Delivery
6489,2325,In Transit,Net Banking
6490,2994,Delivered,Loyalty Points
6491,684,Delivered,Loyalty Points
6492,1729,In Transit,Net Banking
6493,2502,Canceled,Net Banking
6494,4541,Canceled,UPI
6495,4417,Canceled,Net Banking
6496,4163,Canceled,Net Banking
6497,2523,In Transit,UPI
6498,975,Canceled,Loyalty Points
6499,2130,Canceled,Net Banking
6500,62,Delivered,Cash on Delivery
6501,4406,Canceled,Cash on Delivery
6502,3151,Delivered,Cash on Delivery
6503,3594,In Transit,Loyalty Points
6504,1012,In Transit,UPI
6505,1961,Canceled,Cash on Delivery
6506,740,In Transit,Loyalty Points
6507,1376,In Transit,Cash on Delivery
6508,1151,In Transit,Loyalty Points
6509,70,Delivered,UPI
6510,3847,Canceled,Loyalty Points
6511,2513,In Transit,UPI
6512,522,Delivered,Loyalty Points
6513,1157,Delivered,Loyalty Points
6514,1493,In Transit,Net Banking
6515,1612,Delivered,UPI
6516,3094,In Transit,Cash on Delivery
6517,3429,In Transit,Net Banking
6518,591,Canceled,UPI
6519,1883,Delivered,Net Banking
6520,3409,In Transit,Net Banking
6521,1942,In Transit,Net Banking
6522,1666,Canceled,UPI
6523,2711,Canceled,Net Banking
6524,888,Delivered,Net Banking
6525,4896,Canceled,UPI
6526,2308,Canceled,Loyalty Points
6527,70,In Transit,Net Banking
6528,3320,In Transit,Cash on Delivery
6529,4020,Canceled,Net Banking
6530,2199,In Transit,Net Banking
6531,4612,Canceled,Net Banking
6532,1391,In Transit,UPI
6533,609,Canceled,Net Banking
6534,2189,In Transit,Loyalty Points
6535,2003,In Transit,UPI
6536,4404,Delivered,Cash on Delivery
6537,3280,Delivered,Cash on Delivery
6538,2241,Canceled,UPI
6539,2068,In Transit,UPI
6540,2990,In Transit,Cash on Delivery
6541,3010,Delivered,Net Banking
6542,2853,In Transit,UPI
6543,2913,Canceled,Cash on Delivery
6544,4008,Delivered,Net Banking
6545,4109,In Transit,Net Banking
6546,1240,Canceled,Loyalty Points
6547,3926,In Transit,Cash on Delivery
6548,3565,Delivered,UPI
6549,3566,Canceled,Net Banking
6550,1217,Delivered,Loyalty Points
6551,1058,Canceled,Cash on Delivery
6552,3110,In Transit,Cash on Delivery
6553,863,In Transit,UPI
6554,37,Delivered,Net Banking
6555,1192,Canceled,Loyalty Points
6556,121,In Transit,Net Banking
6557,2703,Canceled,UPI
6558,4552,In Transit,UPI
6559,1914,Canceled,Cash on Delivery
6560,423,Delivered,UPI
6561,1030,Delivered,Net Banking
6562,915,In Transit,Net Banking
6563,2922,In Transit,UPI
6564,1234,Canceled,Loyalty Points
6565,585,Delivered,Loyalty Points
6566,300,Delivered,Cash on Delivery
6567,3886,Delivered,Loyalty Points
6568,2592,Delivered,Loyalty Points
6569,3405,Delivered,UPI
6570,4837,In Transit,Net Banking
6571,215,Canceled,UPI
6572,4412,Delivered,Loyalty Points
6573,338,Canceled,UPI
6574,799,Delivered,Loyalty Points
6575,2499,In Transit,Cash on Delivery
6576,3045,Delivered,Cash on Delivery
6577,4727,Canceled,Cash on Delivery
6578,4574,In Transit,Net Banking
6579,437,Canceled,UPI
6580,2497,Delivered,UPI
6581,1082,Canceled,Cash on Delivery
6582,239,In Transit,Net Banking
6583,4330,Canceled,Loyalty Points
6584,1579,Canceled,Loyalty Points
6585,949,Delivered,Net Banking
6586,4456,Delivered,Loyalty Points
6587,2609,In Transit,Net Banking
6588,1721,In Transit,Loyalty Points
6589,1731,Canceled,Cash on Delivery
6590,134,Delivered,UPI
6591,3947,Canceled,Cash on Delivery
6592,4513,In Transit,UPI
6593,1098,Canceled,UPI
6594,2452,Canceled,Loyalty Points
6595,3689,Canceled,UPI
6596,3648,In Transit,Loyalty Points
6597,3050,Canceled,Net Banking
6598,1985,Canceled,Loyalty Points
6599,4288,Canceled,Net Banking
6600,2441,Canceled,UPI
6601,892,Delivered,Loyalty Points
6602,126,Delivered,Net Banking
6603,3022,In Transit,Cash on Delivery
6604,3048,Canceled,Cash on Delivery
6605,1304,Canceled,UPI
6606,1394,In Transit,Loyalty Points
6607,743,Canceled,UPI
6608,4387,Canceled,Loyalty Points
6609,703,In Transit,Loyalty Points
6610,3628,In Transit,Cash on Delivery
6611,923,Canceled,Net Banking
6612,65,Canceled,Cash on Delivery
6613,1190,Delivered,Net Banking
6614,1052,In Transit,Net Banking
6615,4203,Delivered,Loyalty Points
6616,1026,Delivered,Cash on Delivery
6617,214,In Transit,Net Banking
6618,1285,Delivered,UPI
6619,1321,Delivered,Loyalty Points
6620,562,Canceled,UPI
6621,3576,Canceled,UPI
6622,866,Delivered,UPI
6623,4699,Canceled,UPI
6624,3125,Delivered,Loyalty Points
6625,1322,Canceled,UPI
6626,297,Delivered,Loyalty Points
6627,2417,In Transit,Loyalty Points
6628,1244,In Transit,Cash on Delivery
6629,207,Delivered,UPI
6630,1117,Canceled,Loyalty Points
6631,4668,Delivered,Cash on Delivery
6632,4866,In Transit,UPI
6633,3864,Delivered,Loyalty Points
6634,3641,Canceled,UPI
6635,3224,Canceled,Net Banking
6636,1825,In Transit,UPI
6637,4079,In Transit,Loyalty Points
6638,1102,Delivered,UPI
6639,1362,Canceled,UPI
6640,3953,Delivered,UPI
6641,1129,Canceled,UPI
6642,1217,Canceled,Loyalty Points
6643,4017,Delivered,Cash on Delivery
6644,3686,Delivered,Net Banking
6645,1017,In Transit,Cash on Delivery
6646,4807,In Transit,UPI
6647,2319,In Transit,Cash on Delivery
6648,825,Delivered,Net Banking
6649,2029,In Transit,Cash on Delivery
6650,2563,In Transit,Net Banking
6651,3851,In Transit,Loyalty Points
6652,2487,Canceled,Loyalty Points
6653,4814,Canceled,UPI
6654,204,Delivered,Cash on Delivery
6655,2553,Delivered,Cash on Delivery
6656,4073,In Transit,Net Banking
6657,2420,Delivered,Cash on Delivery
6658,3038,In Transit,Cash on Delivery
6659,588,Canceled,Cash on Delivery
6660,119,Canceled,Loyalty Points
6661,1872,Canceled,Cash on Delivery
6662,4954,In Transit,Loyalty Points
6663,3337,In Transit,Net Banking
6664,2042,Delivered,Net Banking
6665,4557,Canceled,Loyalty Points
6666,954,Delivered,Net Banking
6667,1742,Delivered,Cash on Delivery
6668,2888,In Transit,Net Banking
6669,2650,Canceled,UPI
6670,1386,In Transit,Net Banking
6671,4422,In Transit,Loyalty Points
6672,670,Canceled,Cash on Delivery
6673,2030,Canceled,Loyalty Points
6674,930,In Transit,Net Banking
6675,745,Canceled,Cash on Delivery
6676,2104,Canceled,Cash on Delivery
6677,4118,Canceled,Loyalty Points
6678,1772,In Transit,Cash on Delivery
6679,3724,Canceled,Cash on Delivery
6680,1338,Canceled,UPI
6681,3558,In Transit,Net Banking
6682,1328,Canceled,Cash on Delivery
6683,4154,In Transit,Loyalty Points
6684,3926,In Transit,Loyalty Points
6685,853,Delivered,Cash on Delivery
6686,2119,Delivered,Net Banking
6687,1219,In Transit,Net Banking
6688,154,Canceled,UPI
6689,2545,Canceled,Net Banking
6690,1984,Canceled,Cash on Delivery
6691,3046,In Transit,Loyalty Points
6692,3527,Delivered,Loyalty Points
6693,3141,In Transit,UPI
6694,1260,Canceled,Net Banking
6695,1214,Delivered,Net Banking
6696,3565,In Transit,Net Banking
6697,1863,Canceled,UPI
6698,2664,Delivered,Loyalty Points
6699,3184,Delivered,Loyalty Points
6700,678,In Transit,Cash on Delivery
6701,4589,Canceled,Net Banking
6702,1173,Canceled,Cash on Delivery
6703,907,Canceled,Loyalty Points
6704,3604,Delivered,Cash on Delivery
6705,1994,In Transit,Cash on Delivery
6706,789,Canceled,Net Banking
6707,4505,In Transit,Cash on Delivery
6708,4021,Canceled,Net Banking
6709,4394,Delivered,Net Banking
6710,226,Canceled,UPI
6711,1458,Delivered,Cash on Delivery
6712,918,In Transit,Cash on Delivery
6713,4760,In Transit,UPI
6714,2010,In Transit,Cash on Delivery
6715,4938,Delivered,Cash on Delivery
6716,543,Delivered,Net Banking
6717,2900,In Transit,Cash on Delivery
6718,4926,In Transit,Cash on Delivery
6719,3219,Canceled,Cash on Delivery
6720,3139,Canceled,Net Banking
6721,1152,Canceled,Loyalty Points
6722,663,Canceled,UPI
6723,3979,Canceled,Loyalty Points
6724,3763,Canceled,Loyalty Points
6725,3188,In Transit,UPI
6726,4655,Delivered,UPI
6727,99,Delivered,Net Banking
6728,4107,In Transit,Net Banking
6729,4168,Delivered,Net Banking
6730,784,In Transit,Loyalty Points
6731,2369,Canceled,UPI
6732,2435,Delivered,Loyalty Points
6733,948,Delivered,Cash on Delivery
6734,1520,Canceled,Loyalty Points
6735,2056,Delivered,Loyalty Points
6736,2786,Delivered,Net Banking
6737,1085,Canceled,Net Banking
6738,1408,In Transit,Cash on Delivery
6739,3604,Canceled,UPI
6740,1195,In Transit,UPI
6741,3621,Canceled,Cash on Delivery
6742,2840,Canceled,Loyalty Points
6743,4433,Delivered,Cash on Delivery
6744,1913,In Transit,Loyalty Points
6745,4007,Canceled,Loyalty Points
6746,4036,In Transit,Net Banking
6747,673,Canceled,Loyalty Points
6748,1033,In Transit,Loyalty Points
6749,2164,Canceled,UPI
6750,4028,In Transit,UPI
6751,3300,Canceled,Net Banking
6752,1559,In Transit,UPI
6753,1534,Delivered,Loyalty Points
6754,190,Delivered,Loyalty Points
6755,3373,Delivered,Net Banking
6756,153,In Transit,Cash on Delivery
6757,1360,In Transit,UPI
6758,3215,Canceled,Net Banking
6759,1108,Delivered,Net Banking
6760,980,Delivered,Net Banking
6761,3603,Canceled,UPI
6762,2052,Canceled,UPI
6763,1665,Delivered,Cash on Delivery
6764,824,In Transit,Net Banking
6765,1922,In Transit,Loyalty Points
6766,4306,Canceled,Cash on Delivery
6767,2618,Delivered,Net Banking
6768,2361,Delivered,UPI
6769,3104,In Transit,Loyalty Points
6770,1315,Canceled,Loyalty Points
6771,3402,Canceled,Net Banking
6772,269,In Transit,UPI
6773,4571,In Transit,Net Banking
6774,1459,In Transit,Cash on Delivery
6775,1162,Canceled,Cash on Delivery
6776,2553,Delivered,Loyalty Points
6777,269,Canceled,UPI
6778,3341,Delivered,UPI
6779,1931,In Transit,Net Banking
6780,1609,In Transit,Loyalty Points
6781,162,Canceled,Net Banking
6782,2162,Delivered,Loyalty Points
6783,2142,Canceled,Net Banking
6784,398,In Transit,Cash on Delivery
6785,4101,Delivered,Loyalty Points
6786,1762,Canceled,Net Banking
6787,3869,Canceled,Net Banking
6788,965,In Transit,Loyalty Points
6789,4597,In Transit,UPI
6790,587,Delivered,UPI
6791,529,Canceled,UPI
6792,2236,In Transit,Loyalty Points
6793,1884,Delivered,Cash on Delivery
6794,4771,Delivered,Net Banking
6795,672,Canceled,Net Banking
6796,1692,Delivered,UPI
6797,4489,Canceled,Loyalty Points
6798,2943,Canceled,Cash on Delivery
6799,3496,Canceled,Loyalty Points
6800,2961,Canceled,UPI
6801,4446,In Transit,Loyalty Points
6802,1927,Delivered,UPI
6803,4999,In Transit,Net Banking
6804,4626,Canceled,UPI
6805,3520,Delivered,Loyalty Points
6806,28,Delivered,Net Banking
6807,605,Canceled,Cash on Delivery
6808,1079,In Transit,UPI
6809,3422,Delivered,Net Banking
6810,4540,Delivered,Net Banking
6811,3204,In Transit,UPI
6812,2586,In Transit,Loyalty Points
6813,737,In Transit,Cash on Delivery
6814,4472,In Transit,Loyalty Points
6815,3241,In Transit,Net Banking
6816,2925,Delivered,Loyalty Points
6817,1853,Canceled,Cash on Delivery
6818,1364,Canceled,UPI
6819,1472,In Transit,Cash on Delivery
6820,384,Canceled,UPI
6821,2444,Delivered,Loyalty Points
6822,3358,Canceled,Loyalty Points
6823,3088,Delivered,Loyalty Points
6824,4980,Canceled,UPI
6825,1734,Canceled,Loyalty Points
6826,81,In Transit,UPI
6827,402,In Transit,Loyalty Points
6828,4847,Canceled,UPI
6829,1769,Canceled,UPI
6830,262,In Transit,Loyalty Points
6831,587,In Transit,Loyalty Points
6832,2204,In Transit,Loyalty Points
6833,4982,Delivered,Cash on Delivery
6834,4032,Canceled,Loyalty Points
6835,3315,In Transit,UPI
6836,1176,Delivered,UPI
6837,3028,Canceled,Net Banking
6838,3618,Canceled,Net Banking
6839,914,Delivered,UPI
6840,3459,Delivered,Loyalty Points
6841,1272,Delivered,UPI
6842,2806,Delivered,Loyalty Points
6843,3572,In Transit,Cash on Delivery
6844,1811,Delivered,Cash on Delivery
6845,1042,Canceled,Net Banking
6846,4842,Canceled,UPI
6847,212,In Transit,Net Banking
6848,1884,In Transit,Loyalty Points
6849,4669,Canceled,Loyalty Points
6850,3347,Canceled,UPI
6851,923,In Transit,Net Banking
6852,4630,In Transit,Cash on Delivery
6853,2662,Delivered,Cash on Delivery
6854,1189,Delivered,Net Banking
6855,4521,Canceled,Cash on Delivery
6856,4850,Delivered,Loyalty Points
6857,2694,Delivered,Cash on Delivery
6858,4527,Canceled,UPI
6859,2768,Delivered,UPI
6860,1100,Canceled,Net Banking
6861,1679,Canceled,Loyalty Points
6862,230,Delivered,Cash on Delivery
6863,2415,Delivered,Cash on Delivery
6864,832,Delivered,Net Banking
6865,330,Canceled,Cash on Delivery
6866,2378,Canceled,Cash on Delivery
6867,4066,Delivered,Net Banking
6868,1583,In Transit,Loyalty Points
6869,3964,Delivered,Net Banking
6870,715,Canceled,Cash on Delivery
6871,4189,In Transit,Cash on Delivery
6872,4030,In Transit,Cash on Delivery
6873,4153,Canceled,Net Banking
6874,15,In Transit,Loyalty Points
6875,4373,Canceled,Net Banking
6876,2347,In Transit,Loyalty Points
6877,4852,Canceled,UPI
6878,4531,In Transit,Cash on Delivery
6879,3917,Canceled,Net Banking
6880,2833,In Transit,Net Banking
6881,30,In Transit,Net Banking
6882,1476,In Transit,UPI
6883,1296,Delivered,Cash on Delivery
6884,2985,In Transit,UPI
6885,1363,In Transit,UPI
6886,1035,In Transit,Loyalty Points
6887,4416,Canceled,Net Banking
6888,678,In Transit,Cash on Delivery
6889,3024,Canceled,UPI
6890,3300,Canceled,Cash on Delivery
6891,842,In Transit,Cash on Delivery
6892,3626,Delivered,Net Banking
6893,2470,Delivered,Net Banking
6894,3695,Canceled,Loyalty Points
6895,3582,In Transit,Net Banking
6896,4163,Delivered,UPI
6897,3927,Canceled,Cash on Delivery
6898,4948,Canceled,UPI
6899,2712,Canceled,UPI
6900,2188,Delivered,Cash on Delivery
6901,3813,In Transit,UPI
6902,2021,In Transit,Loyalty Points
6903,3752,Delivered,UPI
6904,825,Canceled,UPI
6905,11,In Transit,Net Banking
6906,3632,In Transit,Net Banking
6907,2406,Canceled,Cash on Delivery
6908,4173,In Transit,Net Banking
6909,3716,Delivered,UPI
6910,4060,Delivered,Cash on Delivery
6911,177,In Transit,UPI
6912,130,Canceled,Cash on Delivery
6913,3480,In Transit,Loyalty Points
6914,460,In Transit,UPI
6915,3106,In Transit,Net Banking
6916,1074,Delivered,Net Banking
6917,177,Delivered,Net Banking
6918,484,Canceled,Net Banking
6919,1066,Canceled,Cash on Delivery
6920,1004,Delivered,Cash on Delivery
6921,903,Delivered,UPI
6922,3366,Canceled,Cash on Delivery
6923,333,Canceled,Cash on Delivery
6924,3550,In Transit,Loyalty Points
6925,3023,Canceled,Cash on Delivery
6926,715,In Transit,Cash on Delivery
6927,723,Canceled,Loyalty Points
6928,2372,In Transit,UPI
6929,450,Canceled,Net Banking
6930,4239,Delivered,UPI
6931,2998,In Transit,UPI
6932,3283,Canceled,Cash on Delivery
6933,4450,Canceled,UPI
6934,3152,In Transit,Loyalty Points
6935,2967,Delivered,UPI
6936,2082,In Transit,UPI
6937,3135,Canceled,Loyalty Points
6938,3282,In Transit,UPI
6939,639,Delivered,UPI
6940,1766,Delivered,Net Banking
6941,889,In Transit,Net Banking
6942,2465,In Transit,Net Banking
6943,937,In Transit,Cash on Delivery
6944,2121,Delivered,Loyalty Points
6945,2950,Canceled,UPI
6946,459,In Transit,Net Banking
6947,874,Delivered,Loyalty Points
6948,35,Canceled,UPI
6949,3053,Delivered,Cash on Delivery
6950,3128,Canceled,Net Banking
6951,3564,Canceled,Loyalty Points
6952,1908,Canceled,UPI
6953,3376,Delivered,Cash on Delivery
6954,3442,Delivered,UPI
6955,1615,In Transit,Loyalty Points
6956,2329,Canceled,Loyalty Points
6957,2835,In Transit,Loyalty Points
6958,1127,Canceled,Cash on Delivery
6959,3842,Canceled,Cash on Delivery
6960,1485,Canceled,UPI
6961,2739,Delivered,Net Banking
6962,3715,In Transit,Net Banking
6963,4225,Canceled,Net Banking
6964,1038,Canceled,UPI
6965,1207,Delivered,Net Banking
6966,11,Canceled,UPI
6967,2523,Canceled,Loyalty Points
6968,2988,Delivered,Net Banking
6969,468,Delivered,UPI
6970,4831,In Transit,UPI
6971,3671,Delivered,Cash on Delivery
6972,3809,Canceled,UPI
6973,1972,Delivered,Loyalty Points
6974,3123,In Transit,UPI
6975,920,In Transit,Loyalty Points
6976,3017,In Transit,Loyalty Points
6977,3521,Canceled,Net Banking
6978,4453,Canceled,Net Banking
6979,4221,In Transit,Net Banking
6980,4069,Delivered,Cash on Delivery
6981,2951,Canceled,Loyalty Points
6982,3072,Delivered,Loyalty Points
6983,1816,Canceled,Net Banking
6984,945,Delivered,Loyalty Points
6985,196,Delivered,Cash on Delivery
6986,2842,Canceled,Net Banking
6987,3649,Canceled,UPI
6988,2961,Delivered,Cash on Delivery
6989,4879,Delivered,Net Banking
6990,1175,Canceled,Loyalty Points
6991,2381,Delivered,UPI
6992,1511,Canceled,Cash on Delivery
6993,11,Delivered,UPI
6994,547,Canceled,Cash on Delivery
6995,2451,In Transit,Cash on Delivery
6996,3592,Delivered,Loyalty Points
6997,3138,Canceled,UPI
6998,1414,Delivered,Loyalty Points
6999,979,In Transit,Cash on Delivery
7000,2812,Canceled,Net Banking
7001,519,In Transit,Cash on Delivery
7002,1891,Canceled,Loyalty Points
7003,3861,In Transit,Loyalty Points
7004,615,Delivered,Net Banking
7005,2463,In Transit,Cash on Delivery
7006,422,In Transit,UPI
7007,962,Canceled,Cash on Delivery
7008,2495,Canceled,UPI
7009,2175,In Transit,Loyalty Points
7010,2346,In Transit,Cash on Delivery
7011,4040,Canceled,Loyalty Points
7012,1426,Canceled,Loyalty Points
7013,1725,Delivered,Loyalty Points
7014,126,Canceled,Cash on Delivery
7015,697,Canceled,UPI
7016,2342,In Transit,Loyalty Points
7017,3389,Delivered,Cash on Delivery
7018,4349,In Transit,Loyalty Points
7019,1542,In Transit,Cash on Delivery
7020,1824,Canceled,Net Banking
7021,1789,Delivered,UPI
7022,2858,Canceled,Net Banking
7023,1915,Canceled,Loyalty Points
7024,1981,In Transit,Loyalty Points
7025,1551,In Transit,Net Banking
7026,2892,Canceled,Cash on Delivery
7027,2647,Canceled,Loyalty Points
7028,700,In Transit,UPI
7029,4089,In Transit,Cash on Delivery
7030,587,Delivered,Cash on Delivery
7031,453,In Transit,Loyalty Points
7032,2652,Delivered,Loyalty Points
7033,1566,Canceled,Loyalty Points
7034,291,Canceled,Net Banking
7035,3116,Delivered,Net Banking
7036,4191,In Transit,UPI
7037,1405,Canceled,Net Banking
7038,4346,Delivered,Cash on Delivery
7039,4415,Delivered,UPI
7040,3191,Canceled,Loyalty Points
7041,2335,In Transit,UPI
7042,4424,Delivered,Cash on Delivery
7043,200,Delivered,Cash on Delivery
7044,2945,In Transit,Loyalty Points
7045,4726,In Transit,Cash on Delivery
7046,2104,Delivered,Loyalty Points
7047,722,Canceled,Loyalty Points
7048,4915,Delivered,Cash on Delivery
7049,789,Delivered,Loyalty Points
7050,69,In Transit,Cash on Delivery
7051,2701,In Transit,Cash on Delivery
7052,4502,Delivered,Loyalty Points
7053,3871,In Transit,UPI
7054,1776,Canceled,Loyalty Points
7055,614,Canceled,Net Banking
7056,2756,Delivered,Loyalty Points
7057,3299,In Transit,Net Banking
7058,2139,In Transit,Loyalty Points
7059,4545,Canceled,UPI
7060,187,Delivered,Loyalty Points
7061,4520,Delivered,Cash on Delivery
7062,2335,Delivered,UPI
7063,2696,Delivered,UPI
7064,943,Delivered,Net Banking
7065,22,In Transit,Loyalty Points
7066,4607,Delivered,Loyalty Points
7067,2611,In Transit,Cash on Delivery
7068,4763,Canceled,Net Banking
7069,1830,Canceled,Loyalty Points
7070,760,In Transit,UPI
7071,2487,In Transit,UPI
7072,1797,Canceled,Loyalty Points
7073,422,Canceled,Net Banking
7074,4194,In Transit,Loyalty Points
7075,2075,Canceled,UPI
7076,2358,In Transit,Loyalty Points
7077,4365,Delivered,Cash on Delivery
